,Mass,Radius,Luminosity,Pressure,Temperature,Density,epsilon,nabla,"radiative=1, convetice=0"
2884,1.1472972454402934e+33,18471260370.93996,7.549744669548513e+33,2.9654840727870084e+16,9043848.456221644,24.267328588614347,0.6752335082771056,0.24136536162352848,0.0
2885,1.1476950600190734e+33,18475084051.77098,7.550013106905697e+33,2.963402163327846e+16,9042315.686955905,24.25440212956373,0.6743273848962316,0.24132821046689473,0.0
2886,1.1480928745978535e+33,18478908187.35254,7.55028118399577e+33,2.9613212556222296e+16,9040783.074572919,24.241479066105157,0.6734223084930646,0.24129106181367022,0.0
2887,1.1484906891766336e+33,18482732778.428596,7.550548901235194e+33,2.9592413492862696e+16,9039250.618928986,24.228559397882954,0.6725182779897204,0.24125391565639384,0.0
2888,1.1488885037554136e+33,18486557825.74344,7.550816259040015e+33,2.957162443936342e+16,9037718.319880472,24.215643124541998,0.6716152923094088,0.241216771987603,0.0
2889,1.1492863183341937e+33,18490383330.04168,7.551083257825861e+33,2.9550845391890916e+16,9036186.177283831,24.202730245727746,0.6707133503764438,0.2411796307998303,0.0
2890,1.1496841329129737e+33,18494209292.068253,7.551349898007938e+33,2.9530076346614336e+16,9034654.190995589,24.18982076108622,0.669812451116227,0.24114249208560393,0.0
2891,1.1500819474917539e+33,18498035712.56842,7.55161618000104e+33,2.9509317299705492e+16,9033122.360872356,24.176914670264022,0.6689125934552673,0.2411053558374485,0.0
2892,1.1504797620705339e+33,18501862592.287766,7.551882104219537e+33,2.94885682473389e+16,9031590.686770815,24.164011972908334,0.6680137763211593,0.2410682220478866,0.0
2893,1.1508775766493139e+33,18505689931.97219,7.552147671077387e+33,2.946782918569175e+16,9030059.168547733,24.1511126686669,0.667115998642593,0.24103109070943352,0.0
2894,1.151275391228094e+33,18509517732.367935,7.552412880988126e+33,2.9447100110943916e+16,9028527.80605995,24.138216757188054,0.6662192593493552,0.24099396181460445,0.0
2895,1.151673205806874e+33,18513345994.221554,7.552677734364873e+33,2.9426381019277964e+16,9026996.599164387,24.125324238120704,0.6653235573723165,0.24095683535590756,0.0
2896,1.152071020385654e+33,18517174718.279926,7.552942231620329e+33,2.940567190687914e+16,9025465.547718044,24.11243511111437,0.6644288916434437,0.24091971132584947,0.0
2897,1.1524688349644342e+33,18521003905.290257,7.553206373166778e+33,2.938497276993536e+16,9023934.651578,24.099549375819098,0.6635352610957855,0.2408825897169311,0.0
2898,1.1528666495432142e+33,18524833556.000072,7.553470159416087e+33,2.936428360463726e+16,9022403.91060141,24.086667031885586,0.6626426646634834,0.24084547052165067,0.0
2899,1.1532644641219942e+33,18528663671.157234,7.553733590779701e+33,2.9343604407178132e+16,9020873.324645508,24.073788078965062,0.6617511012817664,0.24080835373250253,0.0
2900,1.1536622787007743e+33,18532494251.50991,7.553996667668651e+33,2.9322935173753944e+16,9019342.893567609,24.06091251670938,0.6608605698869393,0.24077123934197628,0.0
2901,1.1540600932795543e+33,18536325297.80661,7.554259390493549e+33,2.9302275900563388e+16,9017812.617225101,24.04804034477098,0.6599710694163998,0.24073412734255775,0.0
2902,1.1544579078583344e+33,18540156810.796154,7.554521759664587e+33,2.928162658380781e+16,9016282.495475458,24.03517156280288,0.6590825988086256,0.2406970177267295,0.0
2903,1.1548557224371145e+33,18543988791.227695,7.554783775591544e+33,2.9260987219691228e+16,9014752.528176226,24.022306170458695,0.6581951570031727,0.2406599104869692,0.0
2904,1.1552535370158945e+33,18547821239.850704,7.555045438683775e+33,2.924035780442039e+16,9013222.715185033,24.009444167392655,0.6573087429406853,0.24062280561575078,0.0
2905,1.1556513515946747e+33,18551654157.414986,7.555306749350222e+33,2.9219738334204684e+16,9011693.056359584,23.99658555325955,0.6564233555628748,0.2405857031055448,0.0
2906,1.1560491661734547e+33,18555487544.67066,7.555567707999405e+33,2.9199128805256216e+16,9010163.551557662,23.98373032771482,0.6555389938125403,0.24054860294881744,0.0
2907,1.1564469807522347e+33,18559321402.368168,7.55582831503943e+33,2.917852921378975e+16,9008634.20063713,23.970878490414467,0.6546556566335548,0.24051150513803013,0.0
2908,1.1568447953310148e+33,18563155731.25829,7.556088570877983e+33,2.9157939556022748e+16,9007105.00345593,23.958030041015093,0.6537733429708648,0.240474409665641,0.0
2909,1.1572426099097948e+33,18566990532.092113,7.556348475922332e+33,2.913735982817536e+16,9005575.959872076,23.94518497917394,0.6528920517704921,0.24043731652410452,0.0
2910,1.1576404244885748e+33,18570825805.62106,7.556608030579327e+33,2.911679002647041e+16,9004047.06974367,23.93234330454882,0.6520117819795348,0.24040022570586952,0.0
2911,1.158038239067355e+33,18574661552.596878,7.556867235255401e+33,2.90962301471334e+16,9002518.332928887,23.919505016798173,0.6511325325461582,0.2403631372033825,0.0
2912,1.158436053646135e+33,18578497773.771633,7.557126090356568e+33,2.9075680186392548e+16,9000989.749285981,23.90667011558104,0.6502543024195993,0.24032605100908488,0.0
2913,1.158833868224915e+33,18582334469.897713,7.557384596288426e+33,2.905514014047873e+16,8999461.318673285,23.89383860055706,0.6493770905501693,0.24028896711541484,0.0
2914,1.1592316828036951e+33,18586171641.72784,7.557642753456152e+33,2.90346100056255e+16,8997933.040949209,23.88101047138652,0.648500895889241,0.24025188551480464,0.0
2915,1.1596294973824751e+33,18590009290.015053,7.557900562264508e+33,2.9014089778069124e+16,8996404.915972244,23.86818572773029,0.647625717389261,0.24021480619968438,0.0
2916,1.1600273119612553e+33,18593847415.512714,7.558158023117836e+33,2.899357945404853e+16,8994876.943600956,23.85536436924986,0.6467515540037372,0.24017772916247893,0.0
2917,1.1604251265400353e+33,18597686018.974514,7.558415136420062e+33,2.8973079029805344e+16,8993349.123693995,23.842546395607354,0.6458784046872449,0.2401406543956093,0.0
2918,1.1608229411188153e+33,18601525101.154465,7.558671902574691e+33,2.8952588501583868e+16,8991821.456110084,23.829731806465496,0.6450062683954216,0.24010358189149225,0.0
2919,1.1612207556975954e+33,18605364662.806908,7.558928321984815e+33,2.8932107865631084e+16,8990293.940708024,23.816920601487645,0.6441351440849697,0.24006651164254053,0.0
2920,1.1616185702763755e+33,18609204704.686497,7.559184395053103e+33,2.891163711819668e+16,8988766.577346701,23.80411278033777,0.643265030713648,0.24002944364116208,0.0
2921,1.1620163848551555e+33,18613045227.548225,7.559440122181807e+33,2.8891176255533004e+16,8987239.365885073,23.791308342680477,0.6423959272402863,0.23999237787976174,0.0
2922,1.1624141994339356e+33,18616886232.1474,7.559695503772766e+33,2.8870725273895092e+16,8985712.30618218,23.77850728818098,0.6415278326247625,0.23995531435073914,0.0
2923,1.1628120140127156e+33,18620727719.239655,7.559950540227394e+33,2.8850284169540692e+16,8984185.398097137,23.76570961650515,0.640660745828017,0.23991825304649034,0.0
2924,1.1632098285914956e+33,18624569689.580944,7.560205231946693e+33,2.88298529387302e+16,8982658.64148914,23.75291532731946,0.6397946658120445,0.23988119395940657,0.0
2925,1.1636076431702758e+33,18628412143.927563,7.560459579331243e+33,2.880943157772671e+16,8981132.036217466,23.740124420291018,0.6389295915399008,0.23984413708187424,0.0
2926,1.1640054577490558e+33,18632255083.036102,7.560713582781207e+33,2.8789020082796016e+16,8979605.582141463,23.727336895087586,0.6380655219756916,0.23980708240627838,0.0
2927,1.1644032723278358e+33,18636098507.663506,7.560967242696332e+33,2.8768618450206572e+16,8978079.279120564,23.714552751377525,0.6372024560845753,0.23977002992499566,0.0
2928,1.164801086906616e+33,18639942418.56702,7.561220559475945e+33,2.874822667622953e+16,8976553.12701428,23.701771988829865,0.6363403928327667,0.23973297963040172,0.0
2929,1.165198901485396e+33,18643786816.50423,7.561473533518958e+33,2.8727844757138724e+16,8975027.125682194,23.688994607114257,0.6354793311875302,0.2396959315148666,0.0
2930,1.1655967160641761e+33,18647631702.233036,7.561726165223859e+33,2.8707472689210668e+16,8973501.274983976,23.676220605900983,0.6346192701171756,0.23965888557075543,0.0
2931,1.1659945306429561e+33,18651477076.51167,7.561978454988724e+33,2.8687110468724584e+16,8971975.57477937,23.663449984861003,0.6337602085910692,0.2396218417904305,0.0
2932,1.1663923452217361e+33,18655322940.098675,7.562230403211209e+33,2.866675809196234e+16,8970450.0249282,23.65068274366588,0.6329021455796167,0.23958480016624825,0.0
2933,1.1667901598005162e+33,18659169293.752937,7.562482010288553e+33,2.8646415555208508e+16,8968924.625290364,23.637918881987826,0.6320450800542788,0.23954776069056175,0.0
2934,1.1671879743792962e+33,18663016138.23365,7.562733276617574e+33,2.862608285475036e+16,8967399.375725845,23.62515839949972,0.6311890109875536,0.23951072335571905,0.0
2935,1.1675857889580763e+33,18666863474.300343,7.562984202594677e+33,2.8605759986877824e+16,8965874.276094701,23.612401295875078,0.6303339373529886,0.2394736881540652,0.0
2936,1.1679836035368564e+33,18670711302.712864,7.563234788615845e+33,2.858544694788353e+16,8964349.326257067,23.59964757078806,0.6294798581251718,0.2394366550779395,0.0
2937,1.1683814181156364e+33,18674559624.23138,7.563485035076642e+33,2.8565143734062784e+16,8962824.526073158,23.586897223913496,0.6286267722797347,0.2393996241196768,0.0
2938,1.1687792326944164e+33,18678408439.616394,7.563734942372221e+33,2.8544850341713588e+16,8961299.875403272,23.574150254926835,0.6277746787933491,0.23936259527160827,0.0
2939,1.1691770472731966e+33,18682257749.62873,7.56398451089731e+33,2.8524566767136612e+16,8959775.374107774,23.56140666350422,0.6269235766437229,0.23932556852606116,0.0
2940,1.1695748618519766e+33,18686107555.029526,7.564233741046221e+33,2.850429300663523e+16,8958251.022047121,23.54866644932242,0.6260734648096096,0.23928854387535686,0.0
2941,1.1699726764307566e+33,18689957856.580257,7.56448263321285e+33,2.8484029056515484e+16,8956726.819081841,23.535929612058876,0.6252243422707932,0.23925152131181282,0.0
2942,1.1703704910095367e+33,18693808655.042717,7.564731187790674e+33,2.84637749130861e+16,8955202.765072538,23.52319615139168,0.6243762080080976,0.2392145008277429,0.0
2943,1.1707683055883167e+33,18697659951.17902,7.56497940517275e+33,2.844353057265851e+16,8953678.859879898,23.510466066999612,0.6235290610033826,0.23917748241545567,0.0
2944,1.1711661201670969e+33,18701511745.751614,7.565227285751722e+33,2.84232960315468e+16,8952155.103364687,23.497739358562075,0.6226829002395364,0.23914046606725556,0.0
2945,1.1715639347458769e+33,18705364039.523262,7.565474829919809e+33,2.840307128606777e+16,8950631.49538775,23.485016025759165,0.6218377247004868,0.23910345177544254,0.0
2946,1.1719617493246569e+33,18709216833.257053,7.56572203806882e+33,2.838285633254088e+16,8949108.035810005,23.47229606827163,0.6209935333711916,0.2390664395323117,0.0
2947,1.172359563903437e+33,18713070127.71641,7.56596891059014e+33,2.836265116728829e+16,8947584.724492451,23.459579485780896,0.6201503252376329,0.239029429330154,0.0
2948,1.172757378482217e+33,18716923923.665062,7.566215447874738e+33,2.8342455786634836e+16,8946061.561296167,23.446866277969065,0.6193080992868317,0.23899242116125705,0.0
2949,1.173155193060997e+33,18720778221.86708,7.566461650313166e+33,2.832227018690805e+16,8944538.54608231,23.434156444518887,0.6184668545068289,0.23895541501790118,0.0
2950,1.1735530076397772e+33,18724633023.08685,7.566707518295558e+33,2.8302094364438124e+16,8943015.678712115,23.421449985113806,0.6176265898866997,0.23891841089236468,0.0
2951,1.1739508222185572e+33,18728488328.089077,7.566953052211628e+33,2.8281928315557972e+16,8941492.959046895,23.408746899437936,0.6167873044165394,0.23888140877692032,0.0
2952,1.1743486367973372e+33,18732344137.638805,7.567198252450675e+33,2.8261772036603156e+16,8939970.38694804,23.396047187176062,0.6159489970874733,0.23884440866383666,0.0
2953,1.1747464513761174e+33,18736200452.501396,7.567443119401578e+33,2.824162552391194e+16,8938447.962277021,23.38335084801365,0.6151116668916481,0.23880741054537746,0.0
2954,1.1751442659548974e+33,18740057273.442524,7.567687653452798e+33,2.822148877382528e+16,8936925.684895389,23.37065788163686,0.61427531282223,0.23877041441380242,0.0
2955,1.1755420805336775e+33,18743914601.22821,7.567931854992379e+33,2.820136178268679e+16,8935403.554664768,23.357968287732497,0.6134399338734113,0.23873342026136574,0.0
2956,1.1759398951124575e+33,18747772436.624775,7.568175724407948e+33,2.818124454684281e+16,8933881.571446866,23.34528206598811,0.6126055290404042,0.23869642808031755,0.0
2957,1.1763377096912375e+33,18751630780.398884,7.568419262086712e+33,2.8161137062642316e+16,8932359.735103466,23.332599216091868,0.6117720973194393,0.23865943786290458,0.0
2958,1.1767355242700177e+33,18755489633.31752,7.56866246841546e+33,2.8141039326437e+16,8930838.045496427,23.319919737732672,0.6109396377077633,0.23862244960136747,0.0
2959,1.1771333388487977e+33,18759348996.14798,7.568905343780566e+33,2.812095133458124e+16,8929316.502487695,23.307243630600098,0.6101081492036454,0.23858546328794183,0.0
2960,1.1775311534275777e+33,18763208869.657898,7.569147888567983e+33,2.810087308343208e+16,8927795.105939286,23.2945708943844,0.6092776308063647,0.23854847891486056,0.0
2961,1.1779289680063578e+33,18767069254.61523,7.569390103163247e+33,2.8080804569349256e+16,8926273.855713299,23.281901528776547,0.6084480815162181,0.2385114964743506,0.0
2962,1.1783267825851378e+33,18770930151.78825,7.569631987951477e+33,2.8060745788695196e+16,8924752.751671908,23.269235533468184,0.607619500334516,0.23847451595863506,0.0
2963,1.1787245971639178e+33,18774791561.945564,7.569873543317373e+33,2.804069673783501e+16,8923231.793677371,23.25657290815166,0.6067918862635862,0.23843753735993217,0.0
2964,1.179122411742698e+33,18778653485.8561,7.570114769645216e+33,2.8020657413136476e+16,8921710.981592018,23.243913652520032,0.605965238306756,0.23840056067045468,0.0
2965,1.179520226321478e+33,18782515924.2891,7.570355667318874e+33,2.800062781097009e+16,8920190.315278262,23.23125776626702,0.6051395554683748,0.23836358588241188,0.0
2966,1.179918040900258e+33,18786378878.014145,7.57059623672179e+33,2.798060792770899e+16,8918669.79459859,23.218605249087098,0.6043148367537989,0.23832661298800806,0.0
2967,1.1803158554790381e+33,18790242347.801136,7.570836478236995e+33,2.796059775972903e+16,8917149.419415575,23.205956100675373,0.6034910811693837,0.2382896419794427,0.0
2968,1.1807136700578182e+33,18794106334.42029,7.571076392247097e+33,2.794059730340875e+16,8915629.18959186,23.193310320727743,0.6026682877225071,0.23825267284891138,0.0
2969,1.1811114846365983e+33,18797970838.642162,7.571315979134292e+33,2.7920606555129348e+16,8914109.104990171,23.18066790894073,0.6018464554215402,0.23821570558860336,0.0
2970,1.1815092992153783e+33,18801835861.237617,7.571555239280353e+33,2.7900625511274736e+16,8912589.165473312,23.168028865011625,0.6010255832758666,0.23817874019070512,0.0
2971,1.1819071137941583e+33,18805701402.97785,7.571794173066637e+33,2.788065416823149e+16,8911069.370904166,23.15539318863838,0.6002056702958669,0.238141776647397,0.0
2972,1.1823049283729385e+33,18809567464.63439,7.572032780874084e+33,2.7860692522388864e+16,8909549.721145691,23.142760879519695,0.5993867154929308,0.23810481495085595,0.0
2973,1.1827027429517185e+33,18813434046.979076,7.572271063083214e+33,2.7840740570138836e+16,8908030.216060929,23.130131937354975,0.5985687178794509,0.2380678550932526,0.0
2974,1.1831005575304985e+33,18817301150.784077,7.572509020074131e+33,2.7820798307876028e+16,8906510.855512993,23.117506361844324,0.597751676468809,0.23803089706675543,0.0
2975,1.1834983721092786e+33,18821168776.821884,7.57274665222652e+33,2.7800865731997756e+16,8904991.63936508,23.10488415268858,0.5969355902754001,0.23799394086352532,0.0
2976,1.1838961866880586e+33,18825036925.865314,7.572983959919647e+33,2.7780942838904036e+16,8903472.56748047,23.092265309589276,0.5961204583146068,0.23795698647572044,0.0
2977,1.1842940012668386e+33,18828905598.687508,7.573220943532363e+33,2.776102962499755e+16,8901953.639722507,23.07964983224869,0.5953062796028178,0.23792003389549363,0.0
2978,1.1846918158456188e+33,18832774796.061935,7.5734576034431e+33,2.7741126086683676e+16,8900434.855954627,23.06703772036982,0.5944930531574116,0.23788308311499284,0.0
2979,1.1850896304243988e+33,18836644518.76238,7.573693940029869e+33,2.7721232220370476e+16,8898916.21604034,23.05442897365637,0.5936807779967633,0.23784613412636157,0.0
2980,1.1854874450031788e+33,18840514767.562958,7.573929953670269e+33,2.770134802246869e+16,8897397.71984323,23.041823591812797,0.5928694531402456,0.23780918692173872,0.0
2981,1.185885259581959e+33,18844385543.23811,7.574165644741474e+33,2.7681473489391736e+16,8895879.367226966,23.029221574544234,0.5920590776082169,0.23777224149325765,0.0
2982,1.186283074160739e+33,18848256846.562595,7.574401013620246e+33,2.7661608617555744e+16,8894361.158055292,23.016622921556607,0.5912496504220347,0.2377352978330484,0.0
2983,1.1866808887395191e+33,18852128678.3115,7.574636060682927e+33,2.7641753403379496e+16,8892843.092192031,23.004027632556518,0.5904411706040409,0.23769835593323504,0.0
2984,1.1870787033182991e+33,18856001039.260235,7.57487078630544e+33,2.7621907843284484e+16,8891325.169501089,22.991435707251338,0.5896336371775746,0.23766141578593686,0.0
2985,1.1874765178970791e+33,18859873930.184532,7.57510519086329e+33,2.7602071933694868e+16,8889807.389846439,22.978847145349153,0.5888270491669562,0.23762447738327003,0.0
2986,1.1878743324758593e+33,18863747351.86046,7.575339274731568e+33,2.7582245671037496e+16,8888289.753092144,22.966261946558785,0.5880214055974976,0.2375875407173439,0.0
2987,1.1882721470546393e+33,18867621305.06439,7.575573038284942e+33,2.7562429051741908e+16,8886772.259102339,22.953680110589808,0.5872167054954963,0.23755060578026485,0.0
2988,1.1886699616334193e+33,18871495790.573032,7.575806481897664e+33,2.7542622072240324e+16,8885254.907741241,22.941101637152517,0.5864129478882318,0.23751367256413283,0.0
2989,1.1890677762121994e+33,18875370809.163425,7.576039605943569e+33,2.752282472896764e+16,8883737.698873142,22.928526525957963,0.585610131803975,0.23747674106104408,0.0
2990,1.1894655907909794e+33,18879246361.61292,7.576272410796074e+33,2.7503037018361452e+16,8882220.632362416,22.915954776717925,0.5848082562719747,0.23743981126308972,0.0
2991,1.1898634053697594e+33,18883122448.699192,7.576504896828176e+33,2.748325893686203e+16,8880703.708073514,22.90338638914493,0.5840073203224617,0.23740288316235653,0.0
2992,1.1902612199485396e+33,18886999071.200253,7.576737064412457e+33,2.746349048091233e+16,8879186.925870962,22.89082136295227,0.5832073229866502,0.23736595675092584,0.0
2993,1.1906590345273196e+33,18890876229.89443,7.576968913921078e+33,2.7443731646957996e+16,8877670.28561937,22.87825969785396,0.5824082632967327,0.23732903202087416,0.0
2994,1.1910568491060997e+33,18894753925.56037,7.577200445725784e+33,2.7423982431447344e+16,8876153.787183424,22.865701393564766,0.5816101402858798,0.23729210896427477,0.0
2995,1.1914546636848797e+33,18898632158.977055,7.577431660197903e+33,2.7404242830831404e+16,8874637.430427888,22.85314644980023,0.5808129529882461,0.23725518757319378,0.0
2996,1.1918524782636597e+33,18902510930.923782,7.577662557708342e+33,2.738451284156386e+16,8873121.215217607,22.84059486627662,0.580016700438951,0.23721826783969413,0.0
2997,1.1922502928424399e+33,18906390242.180183,7.577893138627594e+33,2.7364792460101084e+16,8871605.141417498,22.828046642710976,0.5792213816741023,0.23718134975583388,0.0
2998,1.1926481074212199e+33,18910270093.5262,7.57812340332573e+33,2.7345081682902156e+16,8870089.208892563,22.815501778821087,0.5784269957307742,0.2371444333136656,0.0
2999,1.1930459219999999e+33,18914150485.742107,7.578353352172406e+33,2.7325380506428816e+16,8868573.417507881,22.802960274325507,0.5776335416470163,0.23710751850523681,0.0
3000,1.1930459219999999e+33,18386728689.568596,7.577100100048127e+33,2.749763493193202e+16,8871727.831006119,22.938610817776947,0.5821127216885624,0.2386092477421475,0.0
3001,1.1934437365788595e+33,18390811234.676384,7.577331495667068e+33,2.7475585601375536e+16,8870029.97929539,22.92460398233537,0.5812215030659222,0.23857803169879982,0.0
3002,1.1938415511577192e+33,18394894461.151142,7.57756253697734e+33,2.745354849805586e+16,8868332.254316473,22.910601659474025,0.580331445256483,0.23854682250257497,0.0
3003,1.1942393657365787e+33,18398978369.926754,7.57779322444041e+33,2.743152361656363e+16,8866634.655846473,22.896603848448166,0.5794425469301455,0.23851562015950348,0.0
3004,1.1946371803154384e+33,18403062961.93768,7.578023558517228e+33,2.7409510951493416e+16,8864937.18366246,22.88261054851402,0.5785548067582775,0.2384844246756262,0.0
3005,1.195034994894298e+33,18407148238.11895,7.578253539668216e+33,2.7387510497443816e+16,8863239.837541487,22.868621758928874,0.5776682234137331,0.238453236056992,0.0
3006,1.1954328094731577e+33,18411234199.406178,7.578483168353286e+33,2.736552224901737e+16,8861542.617260579,22.854637478951023,0.576782795570816,0.23842205430965754,0.0
3007,1.1958306240520172e+33,18415320846.73554,7.578712445031822e+33,2.7343546200820628e+16,8859845.522596736,22.840657707839796,0.5758985219053135,0.2383908794396884,0.0
3008,1.1962284386308768e+33,18419408181.0438,7.578941370162692e+33,2.732158234746411e+16,8858148.553326929,22.82668244485556,0.5750154010944716,0.23835971145315887,0.0
3009,1.1966262532097365e+33,18423496203.268295,7.579169944204244e+33,2.7299630683562316e+16,8856451.709228104,22.812711689259707,0.5741334318170005,0.23832855035615347,0.0
3010,1.197024067788596e+33,18427584914.34693,7.579398167614305e+33,2.727769120373374e+16,8854754.990077186,22.798745440314676,0.5732526127530783,0.23829739615476198,0.0
3011,1.1974218823674557e+33,18431674315.218193,7.579626040850182e+33,2.7255763902600836e+16,8853058.395651069,22.784783697283927,0.5723729425843364,0.2382662488550856,0.0
3012,1.1978196969463153e+33,18435764406.82114,7.579853564368662e+33,2.7233848774790076e+16,8851361.925726624,22.770826459431973,0.5714944199938757,0.23823510846323379,0.0
3013,1.198217511525175e+33,18439855190.09541,7.580080738626014e+33,2.7211945814931868e+16,8849665.580080694,22.756873726024356,0.5706170436662445,0.23820397498532325,0.0
3014,1.1986153261040346e+33,18443946665.981205,7.580307564077983e+33,2.719005501766065e+16,8847969.3584901,22.74292549632769,0.5697408122874567,0.2381728484274808,0.0
3015,1.1990131406828941e+33,18448038835.419315,7.580534041179799e+33,2.716817637761481e+16,8846273.260731632,22.7289817696096,0.5688657245449719,0.23814172879584258,0.0
3016,1.1994109552617538e+33,18452131699.351105,7.580760170386169e+33,2.7146309889436708e+16,8844577.286582058,22.715042545138772,0.5679917791277109,0.23811061609655126,0.0
3017,1.1998087698406134e+33,18456225258.7185,7.580985952151279e+33,2.7124455547772732e+16,8842881.435818123,22.70110782218495,0.5671189747260409,0.2380795103357596,0.0
3018,1.2002065844194731e+33,18460319514.46402,7.581211386928799e+33,2.710261334727321e+16,8841185.708216537,22.687177600018927,0.5662473100317804,0.23804841151962963,0.0
3019,1.2006043989983326e+33,18464414467.530743,7.581436475171874e+33,2.708078328259247e+16,8839490.103553995,22.673251877912545,0.5653767837381979,0.23801731965433137,0.0
3020,1.2010022135771923e+33,18468510118.862335,7.581661217333133e+33,2.7058965348388816e+16,8837794.621607158,22.65933065513868,0.5645073945400024,0.23798623474604416,0.0
3021,1.2014000281560519e+33,18472606469.40303,7.581885613864685e+33,2.7037159539324544e+16,8836099.262152666,22.645413930971333,0.5636391411333567,0.23795515680095494,0.0
3022,1.2017978427349116e+33,18476703520.09764,7.582109665218116e+33,2.7015365850065916e+16,8834404.02496713,22.631501704685498,0.5627720222158561,0.23792408582526195,0.0
3023,1.2021956573137711e+33,18480801271.89155,7.582333371844495e+33,2.6993584275283196e+16,8832708.909827141,22.617593975557252,0.5619060364865508,0.23789302182516978,0.0
3024,1.2025934718926307e+33,18484899725.730717,7.582556734194368e+33,2.6971814809650612e+16,8831013.916509256,22.603690742863748,0.5610411826459184,0.23786196480689298,0.0
3025,1.2029912864714904e+33,18488998882.561687,7.582779752717766e+33,2.6950057447846376e+16,8829319.044790013,22.58979200588319,0.5601774593958838,0.23783091477665555,0.0
3026,1.20338910105035e+33,18493098743.331562,7.583002427864193e+33,2.6928312184552696e+16,8827624.29444592,22.57589776389486,0.5593148654398025,0.23779987174068903,0.0
3027,1.2037869156292097e+33,18497199308.988037,7.58322476008264e+33,2.6906579014455748e+16,8825929.665253464,22.562008016179103,0.5584533994824709,0.23776883570523485,0.0
3028,1.2041847302080692e+33,18501300580.479366,7.583446749821575e+33,2.68848579322457e+16,8824235.156989101,22.548122762017357,0.5575930602301139,0.23773780667654432,0.0
3029,1.2045825447869289e+33,18505402558.754395,7.583668397528944e+33,2.686314893261669e+16,8822540.769429263,22.534242000692107,0.5567338463903881,0.23770678466087575,0.0
3030,1.2049803593657885e+33,18509505244.762524,7.583889703652177e+33,2.6841452010266856e+16,8820846.50235036,22.520365731486923,0.5558757566723908,0.23767576966449686,0.0
3031,1.2053781739446482e+33,18513608639.453754,7.584110668638181e+33,2.6819767159898296e+16,8819152.355528772,22.506493953686462,0.5550187897866341,0.2376447616936852,0.0
3032,1.2057759885235077e+33,18517712743.778637,7.584331292933345e+33,2.679809437621711e+16,8817458.328740852,22.492626666576456,0.5541629444450648,0.23761376075472812,0.0
3033,1.2061738031023673e+33,18521817555.777645,7.584551578996472e+33,2.6776433801204668e+16,8815764.448370276,22.478763925149206,0.5533082287228086,0.2375827638550803,0.0
3034,1.206571617681227e+33,18525923061.20891,7.584771537723382e+33,2.675478619476558e+16,8814070.852460684,22.464906018503665,0.5524546898980341,0.23755175542123572,0.0
3035,1.2069694322600866e+33,18530029258.773407,7.584991170976552e+33,2.6733151656820016e+16,8812377.559847122,22.451052986642363,0.5516023331833917,0.23752073332100893,0.0
3036,1.2073672468389463e+33,18534136149.34997,7.585210479107817e+33,2.6711530176849304e+16,8810684.569412986,22.437204827821212,0.550751156766916,0.23748969767122013,0.0
3037,1.2077650614178058e+33,18538243733.818783,7.585429462468818e+33,2.6689921744347536e+16,8808991.880043257,22.42336154029343,0.5499011588403994,0.23745864858846435,0.0
3038,1.2081628759966655e+33,18542352013.06137,7.585648121410998e+33,2.6668326348821504e+16,8807299.490624495,22.40952312230953,0.5490523375993699,0.2374275861891088,0.0
3039,1.208560690575525e+33,18546460987.960594,7.585866456285598e+33,2.6646743979790744e+16,8805607.40004484,22.395689572117327,0.54820469124309,0.23739651058929429,0.0
3040,1.2089585051543846e+33,18550570659.400673,7.586084467443662e+33,2.662517462678751e+16,8803915.607194014,22.381860887961984,0.5473582179745481,0.2373654219049364,0.0
3041,1.2093563197332443e+33,18554681028.267155,7.586302155236033e+33,2.66036182793568e+16,8802224.110963315,22.368037068086014,0.5465129160004409,0.23733432025172402,0.0
3042,1.2097541343121039e+33,18558792095.446934,7.586519520013358e+33,2.6582074927056336e+16,8800532.910245629,22.354218110729295,0.5456687835311864,0.2373032057451169,0.0
3043,1.2101519488909636e+33,18562903861.828243,7.586736562126085e+33,2.656054455945657e+16,8798842.003935415,22.34040401412909,0.5448258187808854,0.23727207850035137,0.0
3044,1.2105497634698231e+33,18567016328.300667,7.586953281924461e+33,2.653902716614067e+16,8797151.39092872,22.326594776520047,0.5439840199673371,0.23724093863243417,0.0
3045,1.2109475780486828e+33,18571129495.75512,7.587169679758538e+33,2.651752273670457e+16,8795461.070123162,22.312790396134254,0.5431433853120242,0.23720978625614605,0.0
3046,1.2113453926275424e+33,18575243365.083874,7.587385755978166e+33,2.6496031260756896e+16,8793771.040417952,22.298990871201223,0.5423039130401022,0.2371786214860392,0.0
3047,1.211743207206402e+33,18579357937.180527,7.587601510932996e+33,2.6474552727919012e+16,8792081.30071387,22.285196199947908,0.5414656013803874,0.23714744443643918,0.0
3048,1.2121410217852617e+33,18583473212.940033,7.587816944972482e+33,2.6453087127825016e+16,8790391.849913282,22.271406380598734,0.5406284485653583,0.2371162552214445,0.0
3049,1.2125388363641212e+33,18587589193.258682,7.58803205844588e+33,2.643163445012175e+16,8788702.686920134,22.25762141137562,0.5397924528311392,0.23708505395492477,0.0
3050,1.2129366509429809e+33,18591705879.034103,7.588246851702245e+33,2.641019468446877e+16,8787013.810639953,22.243841290497972,0.538957612417498,0.2370538407505216,0.0
